---------------------------
|Data statistics|Number of|
|-------------------------|
|Records passed |    1,848|
---------------------------
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|SOrg.|Ship-To Pt|Purchase order no.  |Sales Doc |Created on|Delivery  |Item      |Material          |Dlvy Qty  |DlvTy|Deliv.Date|OvCS|Name 1                             |Name 2                                  |
|1395 |651561    |SRO#01-005324       |7113886521|06/14/2009|8093332519|000010    |ZP661-4793        |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SRO#01-005340       |7113886528|06/14/2009|8093332520|000010    |922-8593          |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SRO#01-005309       |7113886830|06/14/2009|8093332521|000010    |ZP661-4893        |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SR#02-005484        |7113886844|06/14/2009|8093332522|000010    |661-4837          |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |651561    |SRO#02-005378       |7113881225|06/14/2009|8093332552|000010    |ZP661-4892        |1.000     |LF   |06/24/2009|    |POWER MAC CENTER, INC.             |UNIT 4 & 5 LUMIER CHATEAU BLDG.         |
|1395 |652077    |MTS#153438          |7113213375|06/03/2009|8092719978|000010    |PP661-4780        |1.000     |LF   |06/13/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
                             APPLE INTERNAL USE ONLY
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|SOrg.|Ship-To Pt|Purchase order no.  |Sales Doc |Created on|Delivery  |Item      |Material          |Dlvy Qty  |DlvTy|Deliv.Date|OvCS|Name 1                             |Name 2                                  |
|------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
|1395 |652077    |MTS#153438          |7113213644|06/03/2009|8092719979|000010    |PP661-4782        |1.000     |LF   |06/13/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |IPC09050000171      |7113214055|06/03/2009|8092719980|000010    |PP661-4782        |1.000     |LF   |06/13/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |IPC09050000145      |7113216322|06/03/2009|8092719981|000010    |PP661-4780        |1.000     |LF   |06/13/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |IPC09050000203      |7113217157|06/03/2009|8092719982|000010    |PP661-4780        |1.000     |LF   |06/13/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |IPC09050000213      |7113217302|06/03/2009|8092719983|000010    |ZM922-8594        |1.000     |LF   |06/13/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |IPC09050000218      |7113217425|06/03/2009|8092719984|000010    |ZM922-8594        |1.000     |LF   |06/13/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |IPC09050000194      |7113217865|06/03/2009|8092719985|000010    |PP661-4782        |1.000     |LF   |06/13/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |IPC09050000170      |7113218874|06/03/2009|8092719986|000010    |PP661-4780        |1.000     |LF   |06/13/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |MTS#152879          |7113225041|06/03/2009|8092720089|000010    |PP661-4780        |1.000     |LF   |06/13/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |MTS#152875          |7113225043|06/03/2009|8092720090|000010    |PP661-4783        |1.000     |LF   |06/13/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |IPC09050000221      |7113225048|06/03/2009|8092720091|000010    |PP661-4782        |1.000     |LF   |06/13/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |GTS#4903829460      |7113266800|06/04/2009|8092774023|000010    |PP661-4783        |1.000     |LF   |06/15/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |MLAMTSS001147       |7113268569|06/04/2009|8092774024|000010    |PP661-4783        |1.000     |LF   |06/15/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |MTS#72228           |7113268749|06/04/2009|8092774025|000010    |ZA922-8598        |1.000     |LF   |06/15/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |MRF#223150          |7113269995|06/04/2009|8092774026|000010    |PP661-4780        |1.000     |LF   |06/15/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |MRF#392313          |7113270444|06/04/2009|8092774027|000010    |PP661-4782        |1.000     |LF   |06/15/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |SMCMTSS001062       |7113271323|06/04/2009|8092774028|000010    |PP661-4780        |1.000     |LF   |06/15/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |MRF#132339          |7113271714|06/04/2009|8092774029|000010    |PP661-4782        |1.000     |LF   |06/15/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |IPC09050000266      |7113325103|06/07/2009|8092872455|000010    |PP661-4780        |1.000     |LF   |06/17/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |IPC09050000234      |7113357149|06/07/2009|8092872456|000010    |PP661-4780        |1.000     |LF   |06/17/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |IPC09050000195      |7113359150|06/07/2009|8092872457|000010    |PP661-4782        |1.000     |LF   |06/17/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |IPC09060000011      |7113359540|06/07/2009|8092872458|000010    |PP661-4780        |1.000     |LF   |06/17/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |IPC09060000002      |7113359817|06/07/2009|8092872459|000010    |PP661-4780        |1.000     |LF   |06/17/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |IPC09050000177      |7113360062|06/07/2009|8092872460|000010    |PP661-4780        |1.000     |LF   |06/17/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |IPC09050000241      |7113360086|06/07/2009|8092872461|000010    |PP661-4780        |1.000     |LF   |06/17/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |IPC09060000009      |7113360344|06/07/2009|8092872462|000010    |PP661-4782        |1.000     |LF   |06/17/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |IPC09050000259      |7113360355|06/07/2009|8092872463|000010    |PP661-4782        |1.000     |LF   |06/17/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |IPC09050000264      |7113360692|06/07/2009|8092872464|000010    |PP661-4780        |1.000     |LF   |06/17/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |IPC09060000008      |7113360721|06/07/2009|8092872465|000010    |PP661-4782        |1.000     |LF   |06/17/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |IPC09050000185      |7113360983|06/07/2009|8092872466|000010    |PP661-4782        |1.000     |LF   |06/17/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |IPC09060000007      |7113361105|06/07/2009|8092872467|000010    |ZM922-8594        |1.000     |LF   |06/17/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |IPC09060000004      |7113361511|06/07/2009|8092872468|000010    |PP661-4780        |1.000     |LF   |06/17/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |IPC09060000016      |7113361787|06/07/2009|8092872469|000010    |ZM922-8594        |1.000     |LF   |06/17/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |IPC09060000005      |7113362046|06/07/2009|8092872470|000010    |PP661-4780        |1.000     |LF   |06/17/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |IPC09060000010      |7113362194|06/07/2009|8092872471|000010    |PP661-4782        |1.000     |LF   |06/17/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |IPC09050000249      |7113364000|06/07/2009|8092872472|000010    |PP661-4782        |1.000     |LF   |06/17/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |IPC09050000255      |7113575180|06/09/2009|8092997077|000010    |PP661-4780        |1.000     |LF   |06/19/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |IPC09060000017      |7113574974|06/09/2009|8093000729|000010    |PP661-4783        |1.000     |LF   |06/19/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |IPC09050000227      |7113577574|06/09/2009|8093000730|000010    |PP661-4780        |1.000     |LF   |06/19/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |MRF#284941          |7113582397|06/09/2009|8093002762|000010    |PP661-4780        |1.000     |LF   |06/19/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |SMCMTSS001069       |7113584151|06/10/2009|8093005346|000010    |PP661-4780        |1.000     |LF   |06/19/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |MRF#392315          |7113586838|06/10/2009|8093005347|000010    |PP661-4780        |1.000     |LF   |06/19/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |IPC09050000247      |7113589011|06/10/2009|8093076862|000010    |PP661-4780        |1.000     |LF   |06/20/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |IPC09050000263      |7113663059|06/10/2009|8093089822|000010    |PP661-4780        |1.000     |LF   |06/20/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |IPC09060000015      |7113667914|06/10/2009|8093089823|000010    |PP661-4780        |1.000     |LF   |06/20/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |IPC09060000020      |7113669242|06/10/2009|8093089824|000010    |PP661-4780        |1.000     |LF   |06/20/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |IPC09050000235      |7113669302|06/10/2009|8093089825|000010    |PP661-4780        |1.000     |LF   |06/20/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |IPC09050000254      |7113681256|06/11/2009|8093101396|000010    |PP661-4780        |1.000     |LF   |06/20/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |IPC09060000034      |7113681775|06/11/2009|8093144760|000010    |PP661-4780        |1.000     |LF   |06/22/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |IPC09050000246      |7113685164|06/11/2009|8093144761|000010    |PP661-4782        |1.000     |LF   |06/22/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |IPC09060000028      |7113685635|06/11/2009|8093144762|000010    |PP661-4780        |1.000     |LF   |06/22/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |IPC09050000257      |7113686044|06/11/2009|8093144763|000010    |PP661-4782        |1.000     |LF   |06/22/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |IPC09060000025      |7113686327|06/11/2009|8093144764|000010    |PP661-4782        |1.000     |LF   |06/22/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |IPC09060000024      |7113687478|06/11/2009|8093144765|000010    |PP661-4783        |1.000     |LF   |06/22/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |IPC09060000035      |7113688223|06/11/2009|8093144766|000010    |PP661-4783        |1.000     |LF   |06/22/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |IPC09050000113      |7113688520|06/11/2009|8093144767|000010    |PP661-4780        |1.000     |LF   |06/22/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |IPC09060000029      |7113688568|06/11/2009|8093144768|000010    |PP661-4782        |1.000     |LF   |06/22/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |IPC09060000018      |7113689162|06/11/2009|8093144769|000010    |PP661-4780        |1.000     |LF   |06/22/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |IPC09050000260      |7113689587|06/11/2009|8093144770|000010    |PP661-4780        |1.000     |LF   |06/22/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |IPC09050000179      |7113689638|06/11/2009|8093144771|000010    |PP661-4780        |1.000     |LF   |06/22/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
                             APPLE INTERNAL USE ONLY
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|SOrg.|Ship-To Pt|Purchase order no.  |Sales Doc |Created on|Delivery  |Item      |Material          |Dlvy Qty  |DlvTy|Deliv.Date|OvCS|Name 1                             |Name 2                                  |
|------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
|1395 |652077    |IPC09050000224      |7113690294|06/11/2009|8093144772|000010    |922-8667          |1.000     |LF   |06/22/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|1395 |652077    |HRP09060000008      |7113690844|06/11/2009|8093144773|000010    |PP661-4780        |1.000     |LF   |06/22/2009|    |GLOBE TELECOM INC.                 |SABRINA COMPOUND, KM.19                 |
|6445 |652277    |HQHCM0906028        |7113753861|06/14/2009|8093312364|000010    |ZP661-4795        |1.000     |LF   |06/26/2009|    |HOANG QUAN CO., LTD                |                                        |
|6445 |652277    |HQHCM0906033        |7113753977|06/14/2009|8093312365|000010    |661-4818          |1.000     |LF   |06/26/2009|    |HOANG QUAN CO., LTD                |                                        |
|6445 |652277    |HQHCM0906029        |7113753978|06/14/2009|8093312366|000010    |ZP661-4793        |1.000     |LF   |06/26/2009|    |HOANG QUAN CO., LTD                |                                        |
|6445 |652277    |HQHCM0906030        |7113754157|06/14/2009|8093312367|000010    |ZP661-4924        |1.000     |LF   |06/26/2009|    |HOANG QUAN CO., LTD                |                                        |
|6445 |652277    |HQHCM0906032        |7113754405|06/14/2009|8093312368|000010    |ZP661-4864        |1.000     |LF   |06/26/2009|    |HOANG QUAN CO., LTD                |                                        |
